vid_id,ad_view
VID_1092,1188
VID_15185,1188
VID_18649,1117
VID_1434,6380
VID_208,3500
VID_7343,1284
VID_18539,1593
VID_8411,558
VID_24,779
VID_20761,3500
VID_17662,1593
VID_13081,1405
VID_12716,1146
VID_21060,3500
VID_17592,3500
VID_15020,978
VID_15647,1593
VID_15923,1825
VID_4144,1188
VID_1540,1207
VID_13704,3500
VID_1480,844
VID_10095,2274
VID_2405,1593
VID_8124,1138
VID_23317,3500
VID_15423,974
VID_13716,3500
VID_9902,3500
VID_12130,1087
VID_7658,3500
VID_15362,1188
VID_7339,971
VID_5374,1313
VID_4049,446
VID_3944,1493
VID_12959,1593
VID_4276,538
VID_8731,1207
VID_4551,3246
VID_336,1248
VID_12703,3500
VID_3608,2020
VID_17422,1593
VID_2946,3500
VID_5383,3068
VID_1812,1892
VID_4335,2300
VID_7795,1593
VID_1964,1901
VID_15535,1593
VID_19168,911
VID_431,3500
VID_11714,1188
VID_7026,1207
VID_4505,4152
VID_23601,1843
VID_18229,1593
VID_13746,1593
VID_12668,1892
VID_17587,3500
VID_4477,3500
VID_2765,1593
VID_17823,2461
VID_2818,1593
VID_19427,1593
VID_6597,773
VID_1895,1593
VID_20522,1925
VID_4591,1064
VID_20274,1843
VID_6001,543
VID_16558,788
VID_17645,1593
VID_3517,751
VID_9907,3500
VID_11602,510
VID_4926,1188
VID_3296,1207
VID_20455,3500
VID_10088,2083
VID_3211,928
VID_8067,1138
VID_5715,861
VID_4024,1593
VID_20629,1547
VID_8370,1593
VID_18546,1593
VID_9853,3500
VID_19881,1188
VID_9224,1593
VID_10666,3500
VID_13737,3500
VID_14889,1593
VID_21279,1463
VID_4502,3246
VID_18160,1593
VID_20747,1593
VID_21245,6829
VID_18364,1207
VID_8008,1823
VID_11760,1593
VID_5400,3144
VID_9626,3794
VID_19646,1207
VID_5542,829
VID_10640,3500
VID_4583,3794
VID_3949,1593
VID_11025,1188
VID_23204,1521
VID_21212,3500
VID_22960,1770
VID_10228,3500
VID_17897,5288
VID_8424,1593
VID_22187,3500
VID_7304,1133
VID_7678,1138
VID_16059,2069
VID_20692,1593
VID_7539,3500
VID_19302,3794
VID_5283,5039
VID_9535,3500
VID_11019,3365
VID_8341,1593
VID_5356,1138
VID_16881,1188
VID_1829,1593
VID_23521,1593
VID_23280,3500
VID_10968,1410
VID_10790,3500
VID_22278,1593
VID_21524,1515
VID_5874,1747
VID_21184,1087
VID_22171,3500
VID_15896,3246
VID_7272,1593
VID_16579,3500
VID_21197,1093
VID_9474,1188
VID_18246,745
VID_7447,1593
VID_9869,3500
VID_5790,1501
VID_11435,773
VID_15773,2083
VID_8099,6906
VID_6277,2083
VID_19303,1593
VID_11782,1188
VID_6446,2309
VID_4656,1112
VID_14012,1327
VID_9361,1593
VID_15986,1117
VID_22525,3500
VID_3833,3328
VID_19468,1138
VID_11977,1593
VID_13217,1925
VID_6992,1593
VID_6270,1593
VID_11217,576
VID_17490,1593
VID_6959,2170
VID_16517,4435
VID_20067,1593
VID_3070,2083
VID_1189,1487
VID_23649,3500
VID_6180,773
VID_4480,3500
VID_13384,1901
VID_10290,1207
VID_4581,3500
VID_22887,3500
VID_6457,1387
VID_13762,3500
VID_18542,3500
VID_9801,3500
VID_11103,12608
VID_7711,3500
VID_14161,3500
VID_23339,3500
VID_20135,1925
VID_19661,3500
VID_12899,1593
VID_12340,1593
VID_2401,538
VID_17212,1822
VID_3202,1593
VID_20365,1593
VID_18244,975
VID_18303,1336
VID_15127,1188
VID_13008,3500
VID_4586,3500
VID_10263,3500
VID_1669,1255
VID_15328,553
VID_152,1739
VID_23303,3500
VID_20005,1593
VID_16850,1188
VID_20590,3500
VID_9768,3500
VID_5562,3500
VID_14263,3500
VID_13279,3500
VID_22513,1487
VID_6736,3500
VID_20445,1593
VID_15361,558
VID_17184,869
VID_5893,1131
VID_8905,553
VID_11192,1593
VID_22717,3500
VID_12437,1138
VID_2701,1593
VID_7738,1188
VID_9891,3500
VID_4317,1487
VID_15183,851
VID_9983,3634
VID_18132,1033
VID_4599,3500
VID_18639,704
VID_12270,3500
VID_2651,3500
VID_8985,1117
VID_14423,3500
VID_2853,2874
VID_18193,924
VID_10658,3500
VID_9554,3500
VID_7550,3500
VID_4022,2083
VID_9406,1188
VID_20802,3500
VID_22958,3500
VID_4822,1138
VID_4019,773
VID_1060,5039
VID_16383,1619
VID_3757,1987
VID_5734,1138
VID_19520,1593
VID_16538,1204
VID_17185,1822
VID_10162,3500
VID_23087,945
VID_9052,3500
VID_8308,1593
VID_11649,595
VID_3607,1612
VID_13176,3500
VID_7120,3500
VID_22554,1925
VID_6803,1207
VID_17510,936
VID_21998,3500
VID_14,3500
VID_23662,1593
VID_4031,408
VID_5774,3500
VID_4447,528
VID_12869,1188
VID_17320,1825
VID_11676,7364
VID_12920,1593
VID_20996,916
VID_18892,3500
VID_14064,1761
VID_2010,1188
VID_8552,1593
VID_12166,1138
VID_16078,1593
VID_18300,1487
VID_23144,1825
VID_23709,1593
VID_15227,1325
VID_14021,3500
VID_11117,1547
VID_2004,3500
VID_2364,1138
VID_11903,6829
VID_11490,1593
VID_11304,3500
VID_12665,1138
VID_11014,1593
VID_1537,1995
VID_4202,1188
VID_12617,751
VID_12386,1753
VID_21023,857
VID_7214,688
VID_14525,1194
VID_6692,3500
VID_15042,3500
VID_5924,3500
VID_2224,3500
VID_22354,5043
VID_10177,3500
VID_5389,1138
VID_21308,924
VID_20928,4717
VID_1353,919
VID_4433,1593
VID_20128,1593
VID_16397,779
VID_16301,3500
VID_12633,779
VID_23568,924
VID_9772,3500
VID_4150,1188
VID_8952,1188
VID_12614,747
VID_21457,506
VID_22487,3500
VID_10837,3500
VID_9883,3500
VID_20384,3500
VID_3515,1207
VID_5005,3500
VID_2807,3500
VID_23309,908
VID_21550,3500
VID_3061,1593
VID_10299,3500
VID_11001,1593
VID_8045,1825
VID_14682,3500
VID_10268,3500
VID_5779,991
VID_5367,3794
VID_18298,1892
VID_22470,1736
VID_8967,2177
VID_12963,3500
VID_3639,3500
VID_21789,1949
VID_15815,1593
VID_4203,1493
VID_6381,924
VID_5973,1925
VID_20081,1387
VID_8587,3500
VID_3288,968
VID_19558,1747
VID_12063,3500
VID_15190,1248
VID_19502,790
VID_14412,3500
VID_5728,1387
VID_1541,2029
VID_17163,534
VID_14640,3500
VID_14394,3171
VID_16293,3500
VID_20372,1593
VID_2762,1736
VID_16040,1593
VID_10359,1593
VID_2916,3500
VID_14826,321
VID_1554,5039
VID_13362,1593
VID_15985,2083
VID_6157,924
VID_19775,1207
VID_8677,3500
VID_12593,1593
VID_11555,498
VID_10180,3500
VID_7281,1593
VID_19200,1593
VID_18507,1164
VID_13765,1335
VID_18802,1593
VID_2428,1201
VID_22193,1593
VID_8915,3328
VID_4402,2083
VID_6197,1250
VID_23263,991
VID_16324,3500
VID_16725,1593
VID_10683,3500
VID_14246,1593
VID_10059,1188
VID_16656,1398
VID_17275,3500
VID_591,777
VID_17916,1188
VID_361,1703
VID_21848,3500
VID_7693,3500
VID_21847,550
VID_12198,1188
VID_2129,3500
VID_3080,3500
VID_22803,3500
VID_969,763
VID_10161,3500
VID_19085,1093
VID_7744,924
VID_4304,3500
VID_6231,1593
VID_19763,1138
VID_1542,1865
VID_8180,1593
VID_18962,3500
VID_7258,1188
VID_11587,3500
VID_10283,3500
VID_18692,3500
VID_19813,1188
VID_18168,1461
VID_15844,1593
VID_6875,1515
VID_4099,1593
VID_5489,1493
VID_7357,6829
VID_13020,3500
VID_1146,3500
VID_19336,1593
VID_2188,3500
VID_13383,1823
VID_18645,1593
VID_9,1191
VID_4369,3500
VID_10525,1593
VID_837,1593
VID_15197,3794
VID_4776,3500
VID_11796,1188
VID_8082,3500
VID_15852,1593
VID_22425,2990
VID_3551,663
VID_21555,441
VID_6283,1593
VID_21339,1593
VID_4552,4800
VID_4496,3500
VID_22851,3500
VID_33,3500
VID_4228,1493
VID_19597,1593
VID_21870,1593
VID_4652,1405
VID_14972,3500
VID_1408,1593
VID_10738,3500
VID_21500,924
VID_18199,1593
VID_7610,1188
VID_15713,1593
VID_6689,7707
VID_4672,625
VID_5927,3500
VID_4332,7707
VID_946,1103
VID_4513,6829
VID_3091,7707
VID_18099,1461
VID_1249,3068
VID_11207,1593
VID_18054,1750
VID_20142,1188
VID_17136,1593
VID_16483,3500
VID_102,1892
VID_19883,1188
VID_7418,1736
VID_1436,1087
VID_21104,1824
VID_6601,1188
VID_12925,1593
VID_23526,1593
VID_10373,924
VID_13688,1593
VID_22400,6380
VID_2450,1593
VID_15393,1593
VID_2648,1593
VID_18881,1593
VID_7290,96
VID_19835,1188
VID_12168,1593
VID_23510,3500
VID_17461,3500
VID_10966,1593
VID_1462,1593
VID_18383,3123
VID_13658,3500
VID_14678,1593
VID_8217,3500
VID_9278,3500
VID_5193,3500
VID_1978,3500
VID_2655,3500
VID_2283,1188
VID_20377,1593
VID_1538,1442
VID_5764,1823
VID_6213,576
VID_18852,1925
VID_18267,924
VID_15039,3500
VID_5959,3500
VID_22931,788
VID_1321,1136
VID_17676,1593
VID_18921,1925
VID_14791,3500
VID_21495,924
VID_6570,434
VID_2700,1593
VID_16589,510
VID_18376,543
VID_891,1593
VID_738,1112
VID_13266,3500
VID_23251,3500
VID_16498,1892
VID_23265,1112
VID_16164,924
VID_779,1549
VID_7986,3500
VID_19349,1609
VID_2346,1138
VID_17752,1843
VID_3429,558
VID_3290,1736
VID_2659,3500
VID_1449,1593
VID_15376,745
VID_21154,1756
VID_10758,3500
VID_3403,1843
VID_9283,3500
VID_21863,1526
VID_12530,1593
VID_17712,1593
VID_10412,1207
VID_4473,5025
VID_13480,1593
VID_1047,1489
VID_4385,2459
VID_22576,2274
VID_7369,1738
VID_9325,3500
VID_808,1593
VID_4016,1593
VID_3664,1843
VID_13543,3500
VID_3781,3246
VID_7601,1405
VID_2326,1188
VID_1166,1386
VID_2017,3500
VID_15861,1138
VID_15526,1593
VID_11073,3500
VID_23553,1138
VID_21554,1925
VID_17164,405
VID_8699,1593
VID_6979,1770
VID_19528,3500
VID_15329,908
VID_17902,4322
VID_19209,3246
VID_9759,1593
VID_1641,3500
VID_2047,1188
VID_16224,974
VID_20758,773
VID_17410,1593
VID_2362,1138
VID_2774,1256
VID_5569,5039
VID_15722,1188
VID_3985,1593
VID_17546,641
VID_22256,3500
VID_15767,1849
VID_2446,1593
VID_2426,1138
VID_22748,3500
VID_8250,3500
VID_1076,1188
VID_10845,3500
VID_14024,1593
VID_14066,1731
VID_6495,1177
VID_11083,1593
VID_9712,3500
VID_492,1593
VID_20815,861
VID_12344,1593
VID_22058,905
VID_23523,3500
VID_13752,1593
VID_6415,1593
VID_7582,4322
VID_16220,1843
VID_14850,3500
VID_12012,688
VID_16394,3500
VID_9670,3500
VID_3890,2083
VID_18341,1117
VID_9101,1593
VID_17846,1823
VID_9912,3500
VID_11472,3500
VID_3341,1593
VID_4752,1207
VID_2744,1593
VID_4607,3500
VID_5427,446
VID_1585,1748
VID_21553,1208
VID_2915,3500
VID_762,2083
VID_6186,2083
VID_6989,1116
VID_17223,1201
VID_18860,1138
VID_20161,1138
VID_2578,1386
VID_5233,3794
VID_2441,1188
VID_13270,3500
VID_20433,1589
VID_3644,1593
VID_1514,1087
VID_22481,3500
VID_14913,3500
VID_16026,1593
VID_17704,1593
VID_17379,3500
VID_6630,1188
VID_15734,1204
VID_1494,1614
VID_21836,3500
VID_14953,1893
VID_15288,1448
VID_9404,1138
VID_5406,3246
VID_1817,2012
VID_19464,1256
VID_5768,1739
VID_19788,1593
VID_10808,3500
VID_17505,1792
VID_15995,991
VID_7354,1736
VID_20351,1138
VID_4782,1207
VID_15485,1593
VID_8619,3500
VID_22605,3500
VID_20207,3500
VID_3174,546
VID_23315,1593
VID_12199,1188
VID_17773,1593
VID_12548,1112
VID_11431,285
VID_6709,3500
VID_10822,1593
VID_8464,3794
VID_11700,3500
VID_15946,1410
VID_22427,12608
VID_3670,1159
VID_19079,3500
VID_16611,1188
VID_17858,3500
VID_20749,924
VID_6217,1593
VID_17338,305
VID_5399,1330
VID_5468,1188
VID_3557,1739
VID_23505,1825
VID_12088,1593
VID_7221,3500
VID_18481,1164
VID_13192,3500
VID_16863,1188
VID_5054,2579
VID_12975,3500
VID_21783,987
VID_9357,1593
VID_8894,1177
VID_3305,445
VID_4707,1188
VID_8448,3500
VID_17151,3500
VID_9846,3500
VID_15154,1188
VID_16794,1188
VID_121,1112
VID_7847,3500
VID_16209,336
VID_18075,1843
VID_2791,1593
VID_2802,1593
VID_18955,6829
VID_15870,1188
VID_3808,528
VID_22619,427
VID_18407,1138
VID_4381,1593
VID_5156,1925
VID_8299,3500
VID_4166,227
VID_339,914
VID_8476,3171
VID_10494,528
VID_15819,1593
VID_16240,1318
VID_4179,625
VID_19261,3246
VID_13150,3500
VID_23213,1593
VID_19387,1593
VID_18482,1309
VID_21176,1208
VID_12966,3500
VID_8887,1328
VID_19996,1593
VID_18408,1593
VID_8276,1147
VID_6352,3068
VID_6445,3500
VID_20387,1442
VID_9546,3500
VID_21790,430
VID_7654,1593
VID_16712,550
VID_10840,3500
VID_19999,1593
VID_13822,1410
VID_18980,1188
VID_10008,1797
VID_4530,4322
VID_16351,1593
VID_15778,777
VID_21149,1593
VID_4818,3463
VID_11049,3500
VID_7002,1593
VID_878,1593
VID_11984,847
VID_15141,1593
VID_218,3500
VID_11124,1032
VID_16095,1117
VID_18327,307
VID_11341,3500
VID_9023,1437
VID_12220,847
VID_22437,1593
VID_16257,3817
VID_16551,446
VID_18659,1207
VID_21731,6911
VID_16612,1188
VID_741,1593
VID_4741,783
VID_15437,718
VID_16979,6829
VID_6796,1174
VID_22820,3500
VID_3926,1820
VID_3214,1593
VID_22874,576
VID_10811,3500
VID_8140,1823
VID_16038,1593
VID_3998,1188
VID_5744,446
VID_797,1861
VID_4270,1865
VID_5027,988
VID_16970,5039
VID_13237,1925
VID_19787,1593
VID_2360,1188
VID_17808,432
VID_22556,3500
VID_6448,1593
VID_12337,1593
VID_19338,1593
VID_18567,3500
VID_5157,3500
VID_19874,3500
VID_6210,674
VID_13174,1593
VID_20275,3500
VID_4834,1335
VID_10627,1593
VID_8658,3500
VID_16787,1188
VID_4001,1593
VID_3869,3068
VID_10192,3500
VID_10191,3500
VID_20157,3500
VID_633,1825
VID_20398,3500
VID_620,1825
VID_17579,1593
VID_15683,1398
VID_22472,1593
VID_16133,1188
VID_2723,1117
VID_23463,1593
VID_19433,1207
VID_1258,1701
VID_19005,1405
VID_13785,543
VID_13072,3500
VID_17216,1822
VID_18241,924
VID_695,3500
VID_7968,3500
VID_11393,1138
VID_9040,1593
VID_17373,3500
VID_23010,3500
VID_9034,1593
VID_10678,3500
VID_9438,1593
VID_18624,1593
VID_23585,3500
VID_22259,3500
VID_12381,576
VID_23529,1825
VID_8433,3794
VID_6543,584
VID_17147,1823
VID_9693,1593
VID_11400,1593
VID_14868,1593
VID_22158,1593
VID_12391,3246
VID_13194,1593
VID_18136,668
VID_7356,1593
VID_2548,1207
VID_21902,1756
VID_1017,1398
VID_11027,3500
VID_5825,1489
VID_2288,1188
VID_5896,3171
VID_8107,1593
VID_7877,3500
VID_6636,797
VID_19179,1747
VID_20492,1188
VID_22422,12608
VID_4835,1593
VID_10209,3500
VID_10051,999
VID_21646,3817
VID_20903,637
VID_6143,576
VID_3154,2083
VID_4902,1169
VID_21950,2397
VID_4699,1188
VID_18711,3500
VID_12978,3500
VID_3507,1201
VID_20562,1375
VID_20961,1593
VID_16426,3825
VID_23661,3500
VID_1678,1635
VID_7006,1593
VID_11426,411
VID_8634,3500
VID_14700,1569
VID_1770,1540
VID_13216,1487
VID_22569,3500
VID_715,1188
VID_18368,1547
VID_11494,3500
VID_15003,3500
VID_21715,1825
VID_4169,1159
VID_22264,4435
VID_2968,3500
VID_12447,7707
VID_9778,1593
VID_15121,3500
VID_3824,461
VID_6956,3500
VID_4669,832
VID_16711,1138
VID_3694,488
VID_6768,3500
VID_4194,1493
VID_19571,411
VID_9057,1593
VID_23283,1843
VID_14692,3500
VID_6076,3500
VID_3807,3500
VID_9145,3500
VID_20159,3500
VID_10295,3500
VID_3501,3500
VID_19021,5039
VID_18643,1335
VID_9490,3500
VID_2822,1188
VID_19575,3500
VID_2973,1823
VID_12902,718
VID_5057,3091
VID_20090,1593
VID_7915,3500
VID_19371,3500
VID_7190,3500
VID_19870,1188
VID_9870,1138
VID_8285,3500
VID_18128,1426
VID_207,1188
VID_23719,2083
VID_21477,2561
VID_1009,847
VID_15931,723
VID_22917,3500
VID_4589,3500
VID_8458,3500
VID_2796,1593
VID_15542,1593
VID_22408,1770
VID_15124,447
VID_17825,1188
VID_473,1212
VID_10437,1736
VID_1701,504
VID_7055,1593
VID_16785,1188
VID_5662,1318
VID_20873,2075
VID_1767,3068
VID_17638,1593
VID_7439,924
VID_22736,3500
VID_2063,3500
VID_6782,879
VID_8267,3500
VID_16222,409
VID_19217,3500
VID_5556,719
VID_2781,3500
VID_3398,2364
VID_20734,1131
VID_12911,3500
VID_21097,3500
VID_12933,3500
VID_3493,1736
VID_3974,512
VID_10334,1593
VID_22024,1593
VID_18595,1256
VID_22391,3500
VID_6879,5043
VID_11227,3500
VID_17843,510
VID_422,3500
VID_10140,909
VID_18713,2459
VID_21126,1736
VID_19326,712
VID_23094,533
VID_21607,1925
VID_2816,1138
VID_12093,2669
VID_8251,3500
VID_18894,1188
VID_19060,1087
VID_8749,1013
VID_9961,2459
VID_15789,1593
VID_17148,1487
VID_20463,746
VID_11779,1593
VID_19291,3500
VID_12264,1593
VID_7103,1593
VID_15427,558
VID_1957,5039
VID_13701,1593
VID_11675,689
VID_5046,3794
VID_16314,3500
VID_18123,1207
VID_19678,1822
VID_10699,3500
VID_9360,3500
VID_7925,3794
VID_14266,3500
VID_12351,1593
VID_8375,1232
VID_13085,3794
VID_14627,781
VID_7660,3500
VID_13442,1256
VID_18465,1770
VID_15695,1593
VID_7070,1593
VID_15025,3500
VID_21116,1736
VID_21453,1593
VID_18774,3500
VID_16756,1593
VID_5096,4800
VID_4248,625
VID_18169,3500
VID_21841,3500
VID_12781,3500
VID_16370,3500
VID_15825,1593
VID_403,1593
VID_4781,1188
VID_12345,1593
VID_15538,1207
VID_14025,1138
VID_16936,3500
VID_20095,3500
VID_7438,924
VID_11729,2083
VID_4999,1732
VID_7607,603
VID_5689,1843
VID_3281,1593
VID_9112,1593
VID_8994,1593
VID_15996,2965
VID_9323,1593
VID_18362,924
VID_11186,3500
VID_10392,1212
VID_1255,1208
VID_23346,3246
VID_9832,3500
VID_9940,3500
VID_9643,3500
VID_16938,430
VID_1290,1593
VID_3426,1593
VID_4630,3500
VID_21321,1593
VID_21885,3500
VID_7089,3794
VID_11630,1207
VID_13119,3500
VID_20792,3500
VID_17330,3794
VID_7240,2579
VID_2772,3500
VID_11850,3500
VID_20200,3500
VID_15212,4801
VID_6943,3500
VID_20897,1593
VID_1388,3500
VID_10288,3500
VID_16511,2129
VID_18946,3500
VID_16479,2075
VID_7422,3500
VID_21044,3817
VID_1022,3500
VID_8836,3500
VID_15949,1593
VID_12758,1188
VID_9653,1493
VID_19118,2083
VID_13758,3500
VID_3984,853
VID_20795,3500
VID_23747,3500
VID_8467,3500
VID_14253,1201
VID_16822,1188
VID_6401,1593
VID_7485,924
VID_23700,1825
VID_2664,1893
VID_6590,1188
VID_3594,1593
VID_12185,1188
VID_10863,3500
VID_13128,3500
VID_17394,352
VID_10118,3220
VID_3559,995
VID_13498,3068
VID_14367,1797
VID_20405,519
VID_16195,1593
VID_17500,1593
VID_1706,1361
VID_1051,3500
VID_15107,2009
VID_3247,1284
VID_974,1786
VID_7247,3500
VID_20898,1843
VID_5140,4800
VID_5354,974
VID_862,1398
VID_3770,528
VID_13847,3365
VID_6902,1174
VID_10510,1207
VID_20502,2144
VID_16813,1188
VID_15686,1593
VID_6504,588
VID_22493,913
VID_21264,3500
VID_2210,1593
VID_15908,3794
VID_22634,1593
VID_3721,488
VID_15698,1593
VID_17683,1825
VID_3146,1188
VID_11479,1823
VID_23671,3500
VID_7740,3500
VID_1291,1505
VID_22681,3500
VID_19585,1593
VID_22393,1925
VID_13111,3500
VID_23369,1593
VID_18885,1593
VID_5195,3068
VID_19343,1593
VID_11184,1593
VID_12810,1188
VID_7882,1593
VID_16066,1593
VID_18688,2459
VID_19392,336
VID_19633,1593
VID_991,1565
VID_6997,1593
VID_17271,1736
VID_6893,1174
VID_6487,366
VID_18737,1188
VID_16886,1188
VID_17757,1207
VID_4288,2221
VID_8491,3500
VID_9226,1593
VID_11228,1593
VID_22329,3500
VID_16365,3500
VID_16461,3500
VID_8243,2397
VID_13703,1190
VID_8413,1593
VID_20510,1593
VID_11330,3500
VID_15735,847
VID_11622,1593
VID_10581,3794
VID_11038,1593
VID_20957,3500
VID_1676,2459
VID_4613,3500
VID_16008,543
VID_3584,1159
VID_1864,1335
VID_13943,1593
VID_16911,1188
VID_14835,3500
VID_21499,924
VID_1744,1448
VID_21489,650
VID_9505,3794
VID_7855,1593
VID_8220,3500
VID_20726,1593
VID_17091,916
VID_2596,3500
VID_6602,924
VID_12640,783
VID_7351,1593
VID_20717,3500
VID_20830,3500
VID_22439,3500
VID_1886,2906
VID_13200,3500
VID_23246,3246
VID_11303,3500
VID_1637,1880
VID_4191,784
VID_3250,352
VID_19430,1593
VID_22757,1593
VID_2532,576
VID_22753,3500
VID_14870,3500
VID_1337,851
VID_23507,1593
VID_7383,1734
VID_21221,3500
VID_2649,1901
VID_18849,1892
VID_21545,1593
VID_15540,3500
VID_1980,3500
VID_20833,1593
VID_20003,1593
VID_21982,4189
VID_22599,3500
VID_1466,1567
VID_1750,3468
VID_17845,3500
VID_11487,3500
VID_11878,1141
VID_8818,3500
VID_17025,1188
VID_11500,1593
VID_17632,254
VID_6335,1593
VID_16115,1593
VID_6845,676
VID_8653,3500
VID_23248,3246
VID_14433,3500
VID_3042,1593
VID_8705,1188
VID_13634,3500
VID_20550,1901
VID_7395,1593
VID_11989,956
VID_3014,1593
VID_8278,1593
VID_14650,721
VID_9617,3500
VID_17279,1593
VID_952,580
VID_140,1593
VID_22429,1256
VID_2263,3500
VID_19823,1188
VID_1674,3500
VID_1620,2990
VID_9818,3500
VID_18530,3267
VID_11895,1925
VID_421,1593
VID_9466,1593
VID_17602,1925
VID_3845,1188
VID_11953,3500
VID_22966,3500
VID_4585,1335
VID_9050,6829
VID_19062,1424
VID_21585,1159
VID_19472,1593
VID_23199,1593
VID_6044,2461
VID_11301,3500
VID_13916,3500
VID_15461,3500
VID_16969,3246
VID_18216,588
VID_20536,1074
VID_4122,1593
VID_16694,1188
VID_5176,1344
VID_21605,2009
VID_509,876
VID_13572,3013
VID_16957,6829
VID_9876,3500
VID_5737,3246
VID_19766,1593
VID_19778,1207
VID_12550,3246
VID_8287,3500
VID_22506,3500
VID_2524,1593
VID_7535,1823
VID_13143,3500
VID_23761,3500
VID_14063,3500
VID_6909,1174
VID_12319,1256
VID_11749,1736
VID_17725,1174
VID_6462,1188
VID_16633,914
VID_16391,3500
VID_4603,3500
VID_2279,824
VID_15072,1188
VID_21812,3246
VID_4986,1207
VID_23509,3794
VID_21852,2129
VID_2743,1593
VID_2506,7707
VID_1351,6911
VID_806,3500
VID_845,3500
VID_19892,1593
VID_13970,1437
VID_19321,1736
VID_10265,3500
VID_4576,3500
VID_14221,405
VID_15855,3794
VID_10644,3500
VID_19372,1593
VID_5167,3500
VID_467,1188
VID_7271,3500
VID_20206,3500
VID_23132,528
VID_19688,1822
VID_3487,828
VID_20701,1892
VID_13525,1138
VID_4076,1207
VID_3026,1593
VID_5349,1593
VID_21331,1188
VID_12561,1925
VID_19216,1207
VID_14353,550
VID_1753,2459
VID_1505,847
VID_20767,853
VID_3187,1593
VID_573,292
VID_12147,528
VID_16065,924
VID_2897,3500
VID_8435,3500
VID_20803,3500
VID_18457,3500
VID_1843,693
VID_7725,1925
VID_5479,1138
VID_13088,2221
VID_11708,1593
VID_6035,1188
VID_12426,1219
VID_5651,1207
VID_382,1016
VID_5139,3500
VID_4575,3500
VID_7543,3500
VID_8900,1224
VID_2939,3500
VID_10575,3500
VID_16411,3500
VID_5060,3500
VID_23060,1593
VID_5148,2144
VID_14243,3500
VID_150,1593
VID_2460,1188
VID_8473,3500
VID_15463,3794
VID_3821,3500
VID_20967,1141
VID_1169,883
VID_5090,3794
VID_640,1825
VID_3538,2083
VID_7633,4800
VID_13520,1825
VID_5161,3500
VID_8585,1188
VID_6573,2874
VID_1715,1572
VID_21369,4405
VID_20228,3500
VID_4864,1188
VID_5282,7707
VID_3509,1608
VID_21917,3817
VID_22475,1593
VID_5872,907
VID_20544,1650
VID_22972,3500
VID_3966,1593
VID_17079,1593
VID_15780,1188
VID_22901,1593
VID_20557,1403
VID_11221,1969
VID_18963,924
VID_13992,1593
VID_21660,3500
VID_4753,1174
VID_7803,1593
VID_14124,1248
VID_19041,3500
VID_11030,4816
VID_13826,3365
VID_6478,1188
VID_10196,3500
VID_10098,1219
VID_16088,1593
VID_3716,1294
VID_16741,1188
VID_10561,1593
VID_12794,1593
VID_4121,3500
VID_595,1188
VID_20627,584
VID_12260,1188
VID_18856,2083
VID_5722,1388
VID_2613,2772
VID_17559,1487
VID_1221,1593
VID_8210,1824
VID_15497,750
VID_9615,3500
VID_21,3500
VID_13138,3500
VID_5442,1188
VID_14541,2029
VID_782,753
VID_3270,842
VID_11097,3500
VID_1582,707
VID_14403,3500
VID_9916,1593
VID_21763,3500
VID_19126,346
VID_20631,1129
VID_9577,3500
VID_7170,1705
VID_1334,1388
VID_18537,3500
VID_4341,3500
VID_19408,1593
VID_18330,1256
VID_8528,1593
VID_11628,552
VID_3444,1593
VID_6934,1102
VID_11638,486
VID_12731,1748
VID_17261,3500
VID_8181,543
VID_485,1188
VID_19748,3500
VID_17180,1739
VID_11171,1188
VID_4561,1593
VID_8483,1593
VID_12085,1892
VID_21003,3500
VID_17589,3500
VID_6507,678
VID_15101,3500
VID_5576,3500
VID_2828,1593
VID_17756,1593
VID_17893,1661
VID_8745,1294
VID_23565,1336
VID_11642,1437
VID_10176,3500
VID_22978,12608
VID_5276,3794
VID_19178,1593
VID_8917,1593
VID_6830,1410
VID_12984,3500
VID_14382,3500
VID_23092,1388
VID_20337,1593
VID_8155,1335
VID_9254,3500
VID_14477,3500
VID_9412,1138
VID_21525,974
VID_16779,1158
VID_6980,3500
VID_23676,3500
VID_4620,1593
VID_9444,1593
VID_19245,3500
VID_23079,1825
VID_19440,1593
VID_12843,1188
VID_10535,3500
VID_4454,484
VID_19838,1593
VID_15979,1824
VID_5131,1617
VID_16914,1188
VID_3565,1593
VID_9250,1207
VID_9319,1593
VID_8579,3500
VID_12492,837
VID_11274,3794
VID_344,974
VID_12326,1190
VID_20844,3500
VID_12795,1188
VID_1880,4189
VID_9528,3500
VID_15000,2459
VID_13555,1593
VID_23007,3500
VID_21730,2038
VID_14800,1675
VID_20283,829
VID_15092,1565
VID_11319,1901
VID_14250,3500
VID_15481,3500
VID_2275,777
VID_19697,1593
VID_17907,2117
VID_3482,495
VID_11970,3500
VID_447,3500
VID_15075,798
VID_16514,3500
VID_8305,747
VID_12219,420
VID_14358,1765
VID_771,370
VID_11177,1593
VID_16404,924
VID_1384,1593
VID_7461,1901
VID_6715,3500
VID_3756,1255
VID_11198,1188
VID_21752,3500
VID_60,969
VID_529,1593
VID_19721,3500
VID_15164,3500
VID_6683,3500
VID_11137,693
VID_20212,1188
VID_12844,3500
VID_6439,657
VID_8543,3500
VID_18672,844
VID_18178,1593
VID_23567,4346
VID_5316,1207
VID_14029,1593
VID_17924,1593
VID_17516,1487
